AGENT	SALESMAN	PER_ID	TE_ID	CF_COUNT	CS_SUMAGTQTYREC	CS_SUMAGTQTYSOLD	CS_SUMAGTQTYDESTR	CS_SUMAGTQTYCSTORE	CS_SUMAGTQTYSORTING	CS_SUMAGTQTYTRANSIT	CS_SUMAGTQTYFLOOR	CS_SUMAGTQTYRESERVED	LOC	QTY_FLOOR	PRODUCER	GRN_NO	COMMODITY	DATE_RECEIVED	QTY_REC	QTY_SOLD	DRQTY	CSSUM	SSUM	ITSUM	TE_ID_PROD	QTY_RESERVED
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	284	MOUTON CITRUS (PTY) LTD	15553953	NAAR,CO100,TA,1,1,*,*	26-JUL-26	284	0	0	0	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	315	MOUTON CITRUS (PTY) LTD	15553951	NAAR,CO100,TA,1,1X,*,*	26-JUL-26	316	1	0	0	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	MOUTON CITRUS (PTY) LTD	15566437	NAAR,CO100,TA,1,1XXX,*,*	31-JUL-26	312	0	0	312	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	118	MOUTON CITRUS (PTY) LTD	15553954	NAAR,CO100,TA,1,2,*,*	26-JUL-26	222	0	0	104	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	MOUTON CITRUS (PTY) LTD	15564814	NAAR,CO150,M1,1,1XXX,*,*	31-JUL-26	325	0	0	325	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	130	MOUTON CITRUS (PTY) LTD	15567376	NAAR,CO150,M1,1,1XXX,*,*	02-AUG-26	130	0	0	0	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	65	MOUTON CITRUS (PTY) LTD	15553956	NAAR,CO150,NAR,1,1XX,*,*	26-JUL-26	65	0	0	0	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	MOUTON CITRUS (PTY) LTD	15553982	NAAR,CO150,NAR,1,1XX,*,*	26-JUL-26	65	0	0	65	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	MOUTON CITRUS (PTY) LTD	15564805	NAAR,CO150,NAR,1,1XX,*,*	31-JUL-26	65	0	0	65	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	57	MOUTON CITRUS (PTY) LTD	15553957	NAAR,CO150,NAR,1,1XXX,*,*	26-JUL-26	65	8	0	0	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	15	MANDARYN BOERDERY BK	15548261	NAAR,CO150,NAR,1,1XXX,*,*	22-JUL-26	45	30	0	0	0	0	10320	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	MOUTON CITRUS (PTY) LTD	15539016	NAAR,CO150,TA,1,1X,*,*	17-JUL-26	65	0	0	65	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	MOUTON CITRUS (PTY) LTD	15553980	NAAR,CO150,TA,1,1X,*,*	26-JUL-26	65	0	0	65	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	64	MOUTON CITRUS (PTY) LTD	15539018	NAAR,CO150,TA,1,1X,*,*	17-JUL-26	65	1	0	0	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	MOUTON CITRUS (PTY) LTD	15564815	NAAR,CO150,TA,1,1XX,*,*	31-JUL-26	65	0	0	65	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	50	MOUTON CITRUS (PTY) LTD	15553984	NAAR,CO150,TA,1,1XX,*,*	26-JUL-26	65	15	0	0	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	MOUTON CITRUS (PTY) LTD	15553943	NAAR,CO150,TA,1,1XX,*,*	26-JUL-26	130	0	0	130	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	160	MOUTON CITRUS (PTY) LTD	15539020	NAAR,CO150,TA,1,1XX,*,*	17-JUL-26	160	0	0	0	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	195	MOUTON CITRUS (PTY) LTD	15553949	NAAR,CO150,TA,1,1XXX,*,*	26-JUL-26	195	0	0	0	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	MOUTON CITRUS (PTY) LTD	15539017	NAAR,CO150,TA,1,1XXX,*,*	17-JUL-26	130	0	0	130	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	MOUTON CITRUS (PTY) LTD	15564806	NAAR,CO150,TA,1,1XXX,*,*	31-JUL-26	65	0	0	65	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	35	MOUTON CITRUS (PTY) LTD	15539021	NAAR,CO150,TA,1,1XXX,*,*	17-JUL-26	35	0	0	0	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	MOUTON CITRUS (PTY) LTD	15564808	NAAR,DL076,M1,1,*,44,*	31-JUL-26	900	0	0	900	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	500	MOUTON CITRUS (PTY) LTD	15567347	NAAR,EC020,M1,2,*,12,*	02-AUG-26	500	0	0	0	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	500	MOUTON CITRUS (PTY) LTD	15567374	NAAR,EC020,M1,2,*,15,*	02-AUG-26	500	0	0	0	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	11	KOMATI FRUITS ( PTY ) LTD	15540174	ORGS,CO150,NV,1,*,50,*	17-JUL-26	275	264	0	0	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	28	KOMATI FRUITS ( PTY ) LTD	15546506	ORGS,CO150,NV,2,*,45,*	22-JUL-26	70	42	0	0	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	80	KOMATI FRUITS ( PTY ) LTD	15533747	ORGS,CTT150,NV,1,*,105,*	14-JUL-26	80	0	0	0	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	KOMATI FRUITS ( PTY ) LTD	15529487	ORGS,CTT150,NV,1,*,105,*	12-JUL-26	80	0	0	80	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	KOMATI FRUITS ( PTY ) LTD	15534098	ORGS,CTT150,NV,1,*,56,*	15-JUL-26	800	0	0	800	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	KOMATI FRUITS ( PTY ) LTD	15540209	ORGS,CTT150,NV,1,*,56,*	17-JUL-26	80	0	0	80	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	79	KOMATI FRUITS ( PTY ) LTD	15546486	ORGS,CTT150,NV,1,*,56,*	22-JUL-26	80	1	0	0	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	KOMATI FRUITS ( PTY ) LTD	15531526	ORGS,CTT150,NV,1,*,56,*	13-JUL-26	640	0	0	640	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	KOMATI FRUITS ( PTY ) LTD	15529538	ORGS,CTT150,NV,1,*,56,*	12-JUL-26	480	0	0	480	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	KOMATI FRUITS ( PTY ) LTD	15531530	ORGS,CTT150,NV,1,*,64,*	13-JUL-26	560	0	0	560	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	311	KOMATI FRUITS ( PTY ) LTD	15529539	ORGS,CTT150,NV,1,*,64,*	12-JUL-26	480	9	0	160	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	KOMATI FRUITS ( PTY ) LTD	15534099	ORGS,CTT150,NV,1,*,64,*	15-JUL-26	480	0	0	480	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	79	KOMATI FRUITS ( PTY ) LTD	15540206	ORGS,CTT150,NV,1,*,64,*	17-JUL-26	80	1	0	0	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	KOMATI FRUITS ( PTY ) LTD	15546489	ORGS,CTT150,NV,1,*,64,*	22-JUL-26	80	0	0	80	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	80	MOUTON CITRUS (PTY) LTD	15564816	ORGS,CTT150,NV,1,*,72,*	31-JUL-26	80	0	0	0	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	310	KOMATI FRUITS ( PTY ) LTD	15529540	ORGS,CTT150,NV,1,*,72,*	12-JUL-26	880	90	0	480	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	158	KOMATI FRUITS ( PTY ) LTD	15546491	ORGS,CTT150,NV,1,*,72,*	22-JUL-26	160	2	0	0	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	KOMATI FRUITS ( PTY ) LTD	15531534	ORGS,CTT150,NV,1,*,72,*	13-JUL-26	720	0	0	720	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	77	KOMATI FRUITS ( PTY ) LTD	15534100	ORGS,CTT150,NV,1,*,72,*	15-JUL-26	640	163	0	400	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	KOMATI FRUITS ( PTY ) LTD	15533743	ORGS,CTT150,NV,1,*,88,*	14-JUL-26	480	0	0	480	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	KOMATI FRUITS ( PTY ) LTD	15546492	ORGS,CTT150,NV,1,*,88,*	22-JUL-26	160	0	0	160	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	KOMATI FRUITS ( PTY ) LTD	15540200	ORGS,CTT150,NV,1,*,88,*	17-JUL-26	400	0	0	400	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	398	KOMATI FRUITS ( PTY ) LTD	15529492	ORGS,CTT150,NV,1,*,88,*	12-JUL-26	880	482	0	0	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	MOUTON CITRUS (PTY) LTD	15541990	ORGS,CTT150,NV,12,*,40,*	20-JUL-26	160	0	0	160	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	MOUTON CITRUS (PTY) LTD	15541991	ORGS,CTT150,NV,12,*,40,*	20-JUL-26	160	0	0	160	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	MOUTON CITRUS (PTY) LTD	15541993	ORGS,CTT150,NV,12,*,40,*	20-JUL-26	400	0	0	80	0	320	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	MOUTON CITRUS (PTY) LTD	15541992	ORGS,CTT150,NV,12,*,56,*	20-JUL-26	80	0	0	80	0	0	132365	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	KOMATI FRUITS ( PTY ) LTD	15546495	ORGS,CTT150,NV,2,*,105,*	22-JUL-26	80	0	0	80	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	38	KOMATI FRUITS ( PTY ) LTD	15529515	ORGS,CTT150,NV,2,*,56,*	12-JUL-26	320	42	0	240	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	KOMATI FRUITS ( PTY ) LTD	15540194	ORGS,CTT150,NV,2,*,56,*	17-JUL-26	240	0	0	240	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	398	KOMATI FRUITS ( PTY ) LTD	15533751	ORGS,CTT150,NV,2,*,56,*	14-JUL-26	480	82	0	0	0	0	161360	0
R S A MARKET AGENTS	JOUBERT, RIAAN	141623	24	1	25653	3620	0	13919	0	320	7794	0	101	0	KOMATI FRUITS ( PTY ) LTD	15546496	ORGS,CTT150,NV,2,*,64,*	22-JUL-26	80	0	0	80	0	0	161360	0
